,CANCELED,DONE,FAILED,NEW,PMGR_ACTIVE,PMGR_ACTIVE_PENDING,PMGR_LAUNCHING,PMGR_LAUNCHING_PENDING,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,ncore,nunit,pid,sid,util_p_boot,util_p_orte,util_p_setup_1,util_p_setup_2,util_p_term,util_p_total,util_p_uexec
0,6289.464200019836,,,11.457200050354004,213.31170010566711,45.7506000995636,11.561200141906738,11.559600114822388,167.56110000610352,6076.152499914169,34.18939995765686,0.001600027084350586,0.10240006446838379,exp6,smic291,1280,65,pilot.0000,rp.session.two.jdakka.017800.0021,,,,,,,6066.89310002327
0,6183.921099901199,,,4.519500017166138,108.49629998207092,34.6528000831604,12.13319993019104,4.623699903488159,73.84349989891052,6075.424799919128,22.51960015296936,7.509500026702881,0.10419988632202148,exp2,smic147,320,17,pilot.0000,rp.session.two.jdakka.017800.0013,,,,,,,6068.445199966431
0,6236.66890001297,,,9.89549994468689,154.531800031662,43.61179995536804,9.999500036239624,9.99810004234314,110.92000007629395,6082.137099981308,33.61229991912842,0.001399993896484375,0.10260009765625,exp4,smic195,640,33,pilot.0000,rp.session.two.jdakka.017800.0017,,,,,,,6073.892699956894
0,24452.539000034332,,,10.856600046157837,18374.84150004387,44.7095000743866,10.956799983978271,10.955300092697144,18330.131999969482,6077.697499990463,33.752700090408325,0.0014998912811279297,0.09870004653930664,exp8,smic002,2560,129,pilot.0000,rp.session.two.jdakka.017801.0019,,,,,,,6071.236200094223
0,17990.180500030518,,,11.98169994354248,11915.267199993134,46.13879990577698,12.085599899291992,12.083999872207642,11869.128400087357,6074.913300037384,34.053200006484985,0.001600027084350586,0.10229992866516113,exp7,smic094,2560,129,pilot.0000,rp.session.two.jdakka.017801.0015,,,,,,,6065.350800037384
0,6307.700600147247,,,10.308300018310547,227.42810010910034,43.86460018157959,10.412600040435791,10.411100149154663,183.56349992752075,6080.272500038147,33.4520001411438,0.0014998912811279297,0.10280013084411621,exp5,smic227,1280,65,pilot.0000,rp.session.two.jdakka.017800.0019,,,,,,,6071.815299987793
0,6233.336199998856,,,10.291100025177002,153.92809987068176,43.95070004463196,10.390399932861328,10.38949990272522,109.9773998260498,6079.408100128174,33.56030011177063,0.0009000301361083984,0.09839987754821777,exp3,smic163,640,33,pilot.0000,rp.session.two.jdakka.017800.0015,,,,,,,6073.760900020599
0,6184.047899961472,,,8.632100105285645,96.3076000213623,23.848100185394287,8.766999959945679,8.764500141143799,72.45949983596802,6087.740299940109,15.081100225448608,0.002499818801879883,0.1324000358581543,exp1,smic121,320,17,pilot.0000,rp.session.two.jdakka.017800.0011,,,,,,,6072.226999998093
