,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
10,10754.70560002327,10754.526000022888,10754.524899959564,10754.524100065231,10754.402699947357,10752.663300037384,16757.60370016098,16757.60240006447,,16759.285900115967,,10752.447400093079,10752.660600185394,10752.658200025558,10752.663100004196,10752.661499977112,16759.28550004959,16757.629899978638,6002.896800041199,0.0007998943328857422,0.17960000038146973,0.0011000633239746094,0.0024001598358154297,0.2107999324798584,6000.120500087738,exp2,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0037,unit.000010,0.004500150680541992,0.18050003051757812,,0.021199941635131836,,2.7007999420166016,0.002399921417236328,6003.078299999237,
11,10754.726999998093,10754.531900167465,10754.530800104141,10754.52999997139,10754.402699947357,10752.663300037384,16757.658400058746,16757.60370016098,,16759.285900115967,,10752.448500156403,10752.660600185394,10752.658200025558,10752.663100004196,10752.661499977112,16759.28550004959,16757.67020010948,6002.876700162888,0.0008001327514648438,0.1950998306274414,0.0011000633239746094,0.0024001598358154297,0.2096998691558838,6000.122399806976,exp2,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0037,unit.000011,0.0039000511169433594,0.19589996337890625,,0.013100147247314453,,2.604599952697754,0.002199888229370117,6003.074199914932,
12,10754.748200178146,10754.537700176239,10754.5367000103,10754.535900115967,10754.402699947357,10752.663300037384,16758.052400112152,16757.710700035095,,16759.285900115967,,10752.449800014496,10752.660600185394,10752.658200025558,10752.663100004196,10752.661499977112,16759.28550004959,16758.10570001602,6002.962499856949,0.0007998943328857422,0.21050000190734863,0.0010001659393310547,0.0024001598358154297,0.20840001106262207,6000.117399930954,exp2,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0037,unit.000012,0.0046999454498291016,0.21130013465881348,,0.017300128936767578,,2.66759991645813,0.0016999244689941406,6003.1784999370575,
13,10754.76960015297,10754.543300151825,10754.542200088501,10754.541500091553,10754.402699947357,10752.663300037384,16757.845400094986,16757.707999944687,,16759.285900115967,,10752.450999975204,10752.660600185394,10752.658200025558,10752.663100004196,10752.661499977112,16759.28550004959,16757.871099948883,6002.9383997917175,0.0006999969482421875,0.22630000114440918,0.0011000633239746094,0.0024001598358154297,0.2072000503540039,6000.112499952316,exp2,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0037,unit.000013,0.0048999786376953125,0.22710013389587402,,0.017199993133544922,,2.625499963760376,0.0017998218536376953,6003.167700052261,
14,10754.791100025177,10754.551700115204,10754.55060005188,10754.549900054932,10754.402699947357,10752.663300037384,16757.9742000103,16757.70959997177,,16759.285900115967,,10752.452300071716,10752.660600185394,10752.658200025558,10752.663100004196,10752.661499977112,16759.28550004959,16758.021000146866,6002.918499946594,0.0006999969482421875,0.23939990997314453,0.0011000633239746094,0.0024001598358154297,0.20589995384216309,6000.095400094986,exp2,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0037,unit.000014,0.0048999786376953125,0.24020004272460938,,0.010699987411499023,,2.639400005340576,0.0018000602722167969,6003.162400007248,
15,10754.812900066376,10754.557500123978,10754.556499958038,10754.55579996109,10754.402699947357,10752.663300037384,16757.631100177765,16757.603100061417,,16759.285900115967,,10752.45340013504,10752.660600185394,10752.658200025558,10752.663100004196,10752.661499977112,16759.28550004959,16757.65750002861,6002.790199995041,0.0006999969482421875,0.2553999423980713,0.0010001659393310547,0.0024001598358154297,0.20479989051818848,6000.112200021744,exp2,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0037,unit.000015,0.004400014877319336,0.25620007514953613,,0.01869988441467285,,2.5527000427246094,0.0023000240325927734,6003.047399997711,
16,10754.83410000801,10754.563800096512,10754.562800168991,10754.562100172043,10754.402699947357,10752.663300037384,16757.671200037003,16757.60420012474,,16759.285900115967,,10752.454499959946,10752.660600185394,10752.658200025558,10752.663100004196,10752.661499977112,16759.28550004959,16757.67880010605,6002.77010011673,0.0006999969482421875,0.27029991149902344,0.0009999275207519531,0.0024001598358154297,0.20370006561279297,6000.124599933624,exp2,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0037,unit.000016,0.004400014877319336,0.2709999084472656,,0.0168001651763916,,2.595099925994873,0.0022001266479492188,6003.04340004921,
0,961.29590010643,961.2943999767303,961.2932999134064,961.291699886322,961.2797999382019,958.6464998722076,967.5961000919342,967.5933001041412,,970.7405998706818,,958.5453000068665,958.6454000473022,958.6445000171661,958.646399974823,958.6456999778748,970.7404999732971,967.6024000644684,6.297399997711182,0.001600027084350586,0.0015001296997070312,0.0011000633239746094,0.0009000301361083984,0.09920001029968262,5.003699779510498,exp1,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0035,unit.000000,0.006899833679199219,0.0022001266479492188,,0.01490020751953125,,1.1763999462127686,0.00690007209777832,6.300600051879883,
1,972.4221999645233,972.42090010643,972.4198000431061,972.4184999465942,972.4086000919342,970.8928999900818,6973.295700073242,6973.187400102615,,6975.471499919891,,970.7827000617981,970.8914000988007,970.8903999328613,970.8928000926971,970.8919999599457,6975.469099998474,6973.323400020599,6000.765200138092,0.0013000965118408203,0.0012998580932617188,0.0011000633239746094,0.0010001659393310547,0.10769987106323242,6000.297800064087,exp1,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0035,unit.000001,0.005300045013427734,0.0020999908447265625,,0.010200023651123047,,0.2893998622894287,0.0019998550415039062,6000.96530008316,
2,972.4489998817444,972.4277999401093,972.4268000125885,972.4258000850677,972.4086000919342,970.8928999900818,6974.194000005722,6974.191600084305,,6975.471499919891,,970.7839999198914,970.8914000988007,970.8903999328613,970.8928000926971,970.8919999599457,6975.469099998474,6974.2240998744965,6001.74260020256,0.0009999275207519531,0.021199941635131836,0.0009999275207519531,0.0010001659393310547,0.1064000129699707,6000.125799894333,exp1,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0035,unit.000002,0.008100032806396484,0.021899938583374023,,0.016299962997436523,,1.543100118637085,0.002599954605102539,6001.765399932861,
3,972.475499868393,972.4377999305725,972.4368000030518,972.435800075531,972.4086000919342,970.8928999900818,6974.294499874115,6974.29340004921,,6976.764899969101,,970.7851998806,970.8914000988007,970.8903999328613,970.8928000926971,970.8919999599457,6976.764800071716,6974.367199897766,6001.817900180817,0.0009999275207519531,0.03769993782043457,0.0009999275207519531,0.0010001659393310547,0.10520005226135254,6000.097800016403,exp1,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0035,unit.000003,0.007100105285644531,0.03839993476867676,,0.026800155639648438,,1.532599925994873,0.0026001930236816406,6001.857000112534,
4,972.5004000663757,972.4447999000549,972.4437999725342,972.4428999423981,972.4086000919342,970.8928999900818,6974.224999904633,6974.192499876022,,6976.764899969101,,970.7864999771118,970.8914000988007,970.8903999328613,970.8928000926971,970.8919999599457,6976.764800071716,6974.258199930191,6001.692099809647,0.0009000301361083984,0.05560016632080078,0.0009999275207519531,0.0010001659393310547,0.10389995574951172,6000.126100063324,exp1,pvt.bridges.psc.edu,pilot.0000,rp.session.two.jdakka.017794.0035,unit.000004,0.006700038909912109,0.05630016326904297,,0.02180004119873047,,1.4524998664855957,0.0026998519897460938,6001.749000072479,
0,,,,,,98811.6360001564,,,,98822.65420007706,,98811.53120017052,98811.63490009308,98811.63390016556,98811.63580012321,98811.63520002365,98822.65410017967,,,,,,0.0009999275207519531,0.10269999504089355,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000000,,,,,,,,,
1,,,,,,98823.10170006752,,,,,,98822.85400009155,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23819994926452637,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000001,,,,,,,,,
2,,,,,,98823.10170006752,,,,,,98822.85500001907,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23720002174377441,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000002,,,,,,,,,
3,,,,,,98823.10170006752,,,,,,98822.85590004921,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23629999160766602,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000003,,,,,,,,,
4,,,,,,98823.10170006752,,,,,,98822.85689997673,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23530006408691406,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000004,,,,,,,,,
5,,,,,,98823.10170006752,,,,,,98822.85780000687,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23440003395080566,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000005,,,,,,,,,
6,,,,,,98823.10170006752,,,,,,98822.858700037,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23350000381469727,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000006,,,,,,,,,
7,,,,,,98823.10170006752,,,,,,98822.85960006714,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23259997367858887,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000007,,,,,,,,,
8,,,,,,98823.10170006752,,,,,,98822.86050009727,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23169994354248047,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000008,,,,,,,,,
9,,,,,,98823.10170006752,,,,,,98822.8615000248,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.23070001602172852,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000009,,,,,,,,,
10,,,,,,98823.10170006752,,,,,,98822.86240005493,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22979998588562012,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000010,,,,,,,,,
11,,,,,,98823.10170006752,,,,,,98822.86330008507,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22889995574951172,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000011,,,,,,,,,
12,,,,,,98823.10170006752,,,,,,98822.86430001259,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22790002822875977,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000012,,,,,,,,,
13,,,,,,98823.10170006752,,,,,,98822.86520004272,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22699999809265137,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000013,,,,,,,,,
14,,,,,,98823.10170006752,,,,,,98822.86619997025,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22600007057189941,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000014,,,,,,,,,
15,,,,,,98823.10170006752,,,,,,98822.86710000038,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22510004043579102,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000015,,,,,,,,,
16,,,,,,98823.10170006752,,,,,,98822.86810016632,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22409987449645996,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000016,,,,,,,,,
17,,,,,,98823.10170006752,,,,,,98822.86899995804,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22320008277893066,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000017,,,,,,,,,
18,,,,,,98823.10170006752,,,,,,98822.86989998817,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22230005264282227,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000018,,,,,,,,,
19,,,,,,98823.10170006752,,,,,,98822.8710000515,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22119998931884766,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000019,,,,,,,,,
20,,,,,,98823.10170006752,,,,,,98822.87190008163,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.22029995918273926,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000020,,,,,,,,,
21,,,,,,98823.10170006752,,,,,,98822.87280011177,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.21939992904663086,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000021,,,,,,,,,
22,,,,,,98823.10170006752,,,,,,98822.8739001751,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.21829986572265625,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000022,,,,,,,,,
23,,,,,,98823.10170006752,,,,,,98822.87490010262,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.2172999382019043,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000023,,,,,,,,,
24,,,,,,98823.10170006752,,,,,,98822.87580013275,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.2163999080657959,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000024,,,,,,,,,
25,,,,,,98823.10170006752,,,,,,98822.87680006027,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.21539998054504395,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000025,,,,,,,,,
26,,,,,,98823.10170006752,,,,,,98822.87770009041,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.21449995040893555,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000026,,,,,,,,,
27,,,,,,98823.10170006752,,,,,,98822.87860012054,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.21359992027282715,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000027,,,,,,,,,
28,,,,,,98823.10170006752,,,,,,98822.87950015068,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.21269989013671875,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000028,,,,,,,,,
29,,,,,,98823.10170006752,,,,,,98822.88070011139,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.21149992942810059,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000029,,,,,,,,,
30,,,,,,98823.10170006752,,,,,,98822.88160014153,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.2105998992919922,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000030,,,,,,,,,
31,,,,,,98823.10170006752,,,,,,98822.88250017166,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.2096998691558838,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000031,,,,,,,,,
32,,,,,,98823.10170006752,,,,,,98822.88339996338,98823.09540009499,98823.09220004082,98823.10130000114,98823.09740018845,,,,,,,0.003200054168701172,0.2088000774383545,,exp3,,pilot.0000,rp.session.two.jdakka.017795.0001,unit.000032,,,,,,,,,
