,CANCELED,DONE,FAILED,NEW,PMGR_ACTIVE,PMGR_ACTIVE_PENDING,PMGR_LAUNCHING,PMGR_LAUNCHING_PENDING,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,ncore,nunit,pid,sid,util_p_boot,util_p_orte,util_p_setup_1,util_p_setup_2,util_p_term,util_p_total,util_p_uexec
0,18744.030369997025,,,129.15684604644775,208.09749913215637,135.82029700279236,129.1940290927887,129.1932909488678,72.27720212936401,18535.932870864868,6.626267910003662,0.0007381439208984375,0.036444902420043945,exp2,summit.olcf.ornl.gov,840,731,pilot.0000,re.session.login3.hrlee.018130.0000,,,,,,,18527.47827386856
