,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid,util_p_boot,util_p_orte,util_p_setup_1,util_p_setup_2,util_p_term,util_p_total,util_p_uexec,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
re.session.login3.hrlee.018130.0000,129.15684604644775,72.27720212936401,18535.932870864868,6.626267910003662,0.0007381439208984375,0.036444902420043945,1566470922.112786,16604.668388605118,0.3301568031311035,11.195211172103882,2.0781807899475098,0.20643997192382812,3.4241271018981934,16581.976323127747,exp2,840,840,1,1,1,731,729,2,re.session.login3.hrlee.018130.0000,0,0,0,0,0,0,18527.47827386856,4.931171417236328,11.2653329372406,0,34.385443449020386,0,11.319096565246582,34.16479730606079,16604.781888008118,0
