,CANCELED,DONE,FAILED,NEW,PMGR_ACTIVE,PMGR_ACTIVE_PENDING,PMGR_LAUNCHING,PMGR_LAUNCHING_PENDING,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,ncore,nunit,pid,sid,util_p_boot,util_p_term,util_p_total,util_p_uexec
0,47833.847001075745,,,128.37530899047852,901.1136100292206,134.5150270462036,128.4122371673584,128.41108298301697,766.598582983017,46932.733391046524,6.102789878845215,0.001154184341430664,0.03577399253845215,exp1,summit.olcf.ornl.gov,840,736,pilot.0000,re.session.login3.hrlee.018129.0000,11.087300062179565,,,
