,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid,util_p_boot,util_p_orte,util_p_setup_1,util_p_setup_2,util_p_term,util_p_total,util_p_uexec,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
re.session.login1.hrlee.018133.0002,129.26351690292358,37.31419539451599,16851.47221469879,6.578375816345215,0.0011820793151855469,0.03567910194396973,1566780547.9085414,14953.156172513962,0.07076525688171387,10.23272705078125,0.20617103576660156,0.12688803672790527,3.2218687534332275,14931.512332201004,exp3,840,840,1,1,1,731,730,1,re.session.login1.hrlee.018133.0002,0,0,0,0,0,0,16845.582628965378,4.268121957778931,10.233083009719849,0,32.664581537246704,0,10.42465090751648,32.51528215408325,14953.170038223267,0
