,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
0,329.9352343082428,329.93464612960815,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,6058.901558160782,6058.901025295258,,6060.333794116974,,323.8971691131592,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,6060.333712100983,6058.902150154114,5728.965790987015,0.012913942337036133,0.0005881786346435547,0.0034019947052001953,0.01565408706665039,0.4487478733062744,5726.863538980484,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000000,0.008342981338500977,0.000614166259765625,,2.0545849800109863,,0.016350984573364258,2.039936065673828,5728.966670036316,
1,329.9495551586151,329.9348711967468,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,6039.42316532135,6039.422698259354,,6040.707734107971,,323.9012849330902,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,6040.707629919052,6039.423782348633,5709.4731431007385,0.012913942337036133,0.014683961868286133,0.0036270618438720703,0.01565408706665039,0.44463205337524414,5707.3741228580475,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000001,0.00440216064453125,0.014707803726196289,,2.0399839878082275,,0.01857900619506836,2.0272679328918457,5709.488101005554,
2,329.95996832847595,329.935072183609,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,5989.177048206329,5989.176517248154,,5991.502191066742,,323.9045960903168,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,5991.501991033554,5989.177647352219,5659.216548919678,0.012913942337036133,0.02489614486694336,0.0038280487060546875,0.01565408706665039,0.44132089614868164,5657.149866819382,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000002,0.004700899124145508,0.024919986724853516,,2.024214029312134,,0.0240170955657959,2.0092689990997314,5659.2416908741,
3,329.9723093509674,329.9352722167969,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,6723.279585361481,6723.279082298279,,6725.300235033035,,323.90848994255066,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,6725.300065040588,6723.280274152756,6393.306772947311,0.012913942337036133,0.03703713417053223,0.0040280818939208984,0.01565408706665039,0.4374270439147949,6391.165913820267,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000003,0.00455784797668457,0.037061214447021484,,2.0203750133514404,,0.020301103591918945,2.0017318725585938,6393.344087123871,
4,329.98514223098755,329.9354703426361,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,6696.408703327179,6696.408098220825,,6697.893268108368,,323.9122099876404,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,6697.893177986145,6696.409268140793,6366.422955989838,0.012913942337036133,0.04967188835144043,0.004226207733154297,0.01565408706665039,0.43370699882507324,6364.390553951263,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000004,0.004848003387451172,0.04969596862792969,,1.9962189197540283,,0.022443056106567383,1.9817790985107422,6366.472897052765,
5,329.99724531173706,329.9356873035431,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,6745.026865243912,6745.0263793468475,,6750.072632074356,,323.9160430431366,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,6750.072359085083,6745.027415275574,6415.0291340351105,0.012913942337036133,0.06155800819396973,0.004443168640136719,0.01565408706665039,0.4298739433288574,6412.951042175293,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000005,0.004525899887084961,0.061582088470458984,,1.998398780822754,,0.0176241397857666,1.980576992034912,6415.090924024582,
6,330.00869035720825,329.93588519096375,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,6423.533336162567,6423.532821178436,,6425.9301500320435,,323.9198110103607,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,6425.930068016052,6423.533977270126,6093.524130821228,0.012913942337036133,0.07280516624450684,0.004641056060791016,0.01565408706665039,0.42610597610473633,6091.448884010315,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000006,0.00436091423034668,0.07282900810241699,,1.9880950450897217,,0.019450902938842773,1.9671170711517334,6093.59728884697,
7,330.0205452442169,329.9360911846161,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,6008.381167173386,6008.380691289902,,6010.2413511276245,,323.92249512672424,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,6010.241264104843,6008.381790161133,5678.360146045685,0.012913942337036133,0.08445405960083008,0.004847049713134766,0.01565408706665039,0.42342185974121094,5676.338047981262,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000007,0.0045680999755859375,0.08447909355163574,,1.9787800312042236,,0.01853179931640625,1.955230951309204,5678.444886207581,
8,330.0305953025818,329.9362943172455,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,5978.319311141968,5978.318786144257,,5980.541578054428,,323.9251630306244,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,5980.54147195816,5978.320069313049,5648.288190841675,0.012913942337036133,0.09430098533630371,0.005050182342529297,0.01565408706665039,0.42075395584106445,5646.210880041122,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000008,0.004108905792236328,0.09432506561279297,,1.9601531028747559,,0.025913000106811523,1.9397358894348145,5648.38273692131,
9,330.04257917404175,329.9364981651306,329.93124413490295,329.9183301925659,329.91491627693176,328.7290561199188,6692.397700309753,6692.39710521698,,6694.188440084457,,323.9280550479889,324.3615710735321,324.34591698646545,324.3864119052887,324.3717529773712,6694.18802189827,6692.3982882499695,6362.354526042938,0.012913942337036133,0.10608100891113281,0.005254030227661133,0.01565408706665039,0.4178619384765625,6360.357552051544,exp3,summit.olcf.ornl.gov,pilot.0000,re.session.login1.hrlee.018133.0002,unit.000009,0.0047149658203125,0.10610485076904297,,1.9487559795379639,,0.024851083755493164,1.9261260032653809,6362.460896968842,
